j,i,lat,lon,THETA_W850,THETA_E850,GPH850,GPH500,SLP,T2C,RH2,U10M,V10M,TC1000,RH1000,U1000,V1000,TC975,RH975,U975,V975,TC950,RH950,U950,V950,TC925,RH925,U925,V925,TC850,RH850,U850,V850,TC700,RH700,U700,V700,TC500,RH500,U500,V500,TC300,RH300,U300,V300,label
143,253,43.701813,19.61816,0.8035878,27.616428,151.7389,573.71954,1018.5895,5.361264,31.095156,0.7985791,3.0002239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.283539,17.86703,5.043248,3.4654424,1.2226351,8.809164,1.5436112,6.244977,-16.111393,56.848396,3.8342516,1.3675873,-44.006054,23.361746,6.772045,-5.706217,28
144,253,43.814102,19.61816,0.9040676,27.827856,151.67584,573.6945,1018.3727,6.292586,30.324131,2.1248243,3.3187668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.723612,16.438011,5.160908,2.9910417,1.1890614,8.342865,1.6102049,6.343584,-16.197666,59.89322,3.6614888,1.2412527,-44.06639,25.70318,6.315613,-5.372936,28
145,253,43.92639,19.61816,0.8294664,27.672922,151.63364,573.6023,1018.3555,6.934964,30.761847,1.7599059,2.7012875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.807167,15.397341,3.021719,2.4029584,1.3865445,8.433392,2.0311563,6.84222,-16.26309,61.200554,3.7058966,0.8969983,-44.123425,27.145824,5.8606124,-5.0424366,28
146,253,44.03868,19.61816,0.78337985,27.575851,151.62924,573.45557,1018.4557,6.743024,32.743313,1.1293399,1.6890651,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.0457535,19.494,4.4755936,3.979591,9.645719,15.814313,1.9282322,2.2847743,1.5696508,8.338718,2.1271002,6.9166074,-16.26448,62.74793,3.7605665,0.7292287,-44.16503,29.147583,5.496387,-4.7112856,28
147,253,44.15097,19.61816,0.95689815,27.94061,151.62833,573.46924,1018.15656,8.019571,30.449673,1.0586096,3.243943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.923696,18.19859,3.1300452,4.2305946,9.549804,17.700964,1.8411943,2.1139596,1.569514,9.883628,2.0400982,6.7322164,-16.357967,65.21556,3.6545079,0.5397211,-44.219845,31.30182,5.1196675,-4.4315495,28
148,253,44.26326,19.61816,1.1205463,28.285734,151.64456,573.5235,1017.8442,9.590822,27.878836,1.1156074,4.61746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.012649,16.942291,1.7016184,3.8330505,9.437102,19.587276,1.5800989,2.1729484,1.5166026,11.300023,2.033198,6.6413927,-16.436882,67.42929,3.561064,0.2998487,-44.259506,33.57281,4.800883,-4.1632566,28
149,253,44.37555,19.61816,1.3896006,28.844913,151.60683,573.3717,1017.88446,8.663465,33.280323,0.5124669,3.7405646,nan,nan,nan,nan,nan,nan,nan,nan,14.363687,18.741392,2.4923189,4.5730357,13.868982,18.997128,2.039302,2.6160617,9.400075,21.974241,1.9860934,2.5106976,1.3603315,14.005076,2.2406163,6.326361,-16.35972,64.69737,3.4626758,-0.08803164,-44.239468,34.453762,4.4446526,-3.8112884,28
150,253,44.48784,19.61816,1.6575137,29.401539,151.56561,573.2036,1017.9555,7.559046,39.88879,-0.23390464,2.8021467,nan,nan,nan,nan,nan,nan,nan,nan,15.087416,18.487457,2.0313363,3.270398,13.64756,21.111008,2.5293229,1.5212444,9.382889,24.243982,2.3882313,2.8428042,1.2080283,16.69833,2.4629269,6.0145755,-16.282448,61.997963,3.3516543,-0.47447145,-44.21855,35.351368,4.08845,-3.467292,28
151,253,44.60013,19.61816,1.8720834,29.869362,151.59856,573.0754,1018.15717,6.863569,51.628418,-0.8722766,2.7118077,nan,nan,nan,nan,13.902947,24.102226,1.3020608,4.4519353,14.402449,22.218016,2.6526651,2.8154178,13.198059,24.675259,2.9564445,1.931576,9.568456,24.924757,2.203585,2.985967,1.0499264,20.109173,2.6570978,5.9114738,-16.256916,59.64706,3.2498965,-1.0064062,-44.218067,36.819725,3.7677445,-3.1942987,28
152,253,44.712418,19.61816,2.098417,30.366379,151.64476,572.9529,1018.3708,6.198102,63.878273,-1.5193286,2.5371192,nan,nan,nan,nan,13.471391,27.762589,1.391414,3.0538285,13.654731,26.279758,3.2542143,2.3517456,12.727997,28.389904,3.3751564,2.3332996,9.77273,25.610573,1.9890028,3.14285,0.88190055,23.739277,2.831262,5.8035297,-16.23202,57.035313,3.1617465,-1.512425,-44.222263,38.577732,3.4604588,-2.9199624,28
153,253,44.824707,19.61816,2.317358,30.845667,151.60744,572.91907,1018.47894,5.3194966,75.86966,-2.3389473,1.7062482,8.427172,57.752403,-3.0140522,3.1229575,12.70985,33.556778,0.9150219,3.133853,13.39439,29.384119,3.2722168,2.5453587,12.77698,30.001198,3.0759544,2.7268867,9.747395,27.63636,1.6761543,3.1680007,0.8535504,28.006395,2.9793568,5.713625,-16.236307,55.298218,3.0958738,-1.9463804,-44.209183,39.829983,3.20839,-2.7144475,28
60,254,34.381794,19.782646,0.8175173,27.683369,152.9438,577.8213,1019.3212,19.298359,69.62711,-8.14042,2.606778,17.283323,67.20601,-9.161085,3.0252795,15.183252,73.26507,-9.168432,3.1828845,13.064794,80.287575,-9.03725,3.3362415,10.957725,85.040764,-8.748628,3.6887193,11.166435,9.5491,-5.812446,4.3503685,3.8436666,2.0049565,-2.557992,0.6088122,-13.537885,26.861372,7.4585276,-3.761143,-40.487007,39.249367,16.163855,-17.08937,28
61,254,34.494083,19.782646,0.6660924,27.372189,152.97571,577.76447,1019.4281,19.213968,69.78314,-8.410187,2.5264413,17.17862,67.30288,-9.500062,2.9588253,15.079498,73.33066,-9.511873,3.1092188,12.963933,80.29401,-9.379597,3.256028,10.86975,84.77524,-9.093786,3.6051939,11.112848,8.800432,-6.240818,4.315313,3.8081827,1.9683814,-2.5469358,0.6572286,-13.62304,26.781685,7.435052,-3.6503844,-40.545742,40.04001,16.152662,-16.707836,28
62,254,34.606373,19.782646,0.59260267,27.217415,152.99411,577.6915,1019.5063,19.13407,69.763824,-8.679009,2.4796257,17.080462,67.157104,-9.859791,2.929583,14.982588,73.11083,-9.874315,3.0812447,12.870558,79.955765,-9.737696,3.2288108,10.796737,83.94013,-9.445907,3.5766914,11.043771,8.53302,-6.588528,4.301465,3.7703094,1.9032841,-2.5297976,0.70805347,-13.702514,26.733294,7.411217,-3.5552323,-40.60093,40.851334,16.167252,-16.331345,28
63,254,34.718662,19.782646,0.57282436,27.172628,153.02286,577.64197,1019.5977,19.057827,69.57062,-8.918459,2.465123,16.986645,66.77961,-10.161408,2.9310994,14.890321,72.617546,-10.178849,3.0786397,12.78275,79.27901,-10.040256,3.220112,10.735861,82.54592,-9.753,3.5544078,10.951695,8.691186,-6.875279,4.307226,3.7468433,1.8308059,-2.5156052,0.7440817,-13.790123,26.758204,7.3737597,-3.4707186,-40.670486,42.12369,16.1235,-15.918402,28
64,254,34.83095,19.782646,0.5774863,27.178558,153.06647,577.615,1019.70984,18.985409,69.27532,-9.120229,2.481937,16.897089,66.27546,-10.3989,2.9633377,14.802439,71.97684,-10.419317,3.100631,12.6997795,78.419106,-10.280682,3.229256,10.683234,80.84127,-10.005414,3.541913,10.84507,9.069007,-7.085854,4.3294253,3.7310665,1.753626,-2.505981,0.769231,-13.883632,26.827267,7.3262296,-3.3853614,-40.75101,43.65965,16.03675,-15.470282,28
65,254,34.94324,19.782646,0.6017558,27.227036,153.11296,577.5837,1019.82874,18.92183,69.064064,-9.240675,2.5443494,16.8177,65.92705,-10.55037,3.0500355,14.724137,71.53446,-10.5787325,3.17312,12.6243515,77.82633,-10.449442,3.2828074,10.623389,79.72726,-10.207727,3.5600202,10.701528,9.813797,-7.1968126,4.369229,3.7205465,1.6785042,-2.489271,0.79275763,-13.976884,26.954891,7.2673793,-3.272066,-40.828403,45.10738,15.947668,-15.052266,28
66,254,35.05553,19.782646,0.6459723,27.317833,153.16765,577.5651,1019.9542,18.863281,68.89006,-9.322571,2.6302035,16.743515,65.64893,-10.6493025,3.1601317,14.650821,71.18091,-10.68803,3.2650964,12.5531025,77.35205,-10.573815,3.3503547,10.55922,78.91035,-10.381596,3.5801172,10.535203,10.850215,-7.2695804,4.4094853,3.7176762,1.6036489,-2.466174,0.8089914,-14.075554,27.105066,7.2020674,-3.1476364,-40.907593,46.5452,15.849711,-14.631192,28
67,254,35.16782,19.782646,0.72777975,27.488415,153.20415,577.53314,1020.0566,18.80342,69.17118,-9.2726145,2.7531667,16.67246,66.05045,-10.611591,3.3086739,14.579523,71.645325,-10.658227,3.3997324,12.480805,77.88566,-10.558226,3.465134,10.483144,79.54044,-10.406969,3.6505165,10.366247,12.27173,-7.1803966,4.451901,3.7162106,1.534854,-2.4556556,0.8182121,-14.164194,27.301828,7.1195393,-3.0040925,-40.96872,47.65616,15.797151,-14.2529,28
68,254,35.28011,19.782646,0.8703556,27.788557,153.23616,577.47485,1020.1794,18.743895,69.77785,-9.182414,2.8887954,16.6022,66.92324,-10.530798,3.4710398,14.508228,72.679565,-10.586022,3.5498183,12.406228,79.13199,-10.502175,3.5968685,10.392382,81.30773,-10.392142,3.730924,10.185124,14.325093,-7.0086017,4.4639134,3.7213578,1.4459118,-2.4037344,0.8035889,-14.259054,27.405567,7.0241876,-2.8602772,-41.026165,48.164673,15.725925,-13.867144,28
69,254,35.3924,19.782646,0.9936529,28.050312,153.23914,577.41284,1020.25134,18.686075,70.6006,-8.976098,3.0582976,16.537394,68.13479,-10.28936,3.6633615,14.442071,74.122284,-10.347909,3.7267575,12.335919,80.88497,-10.275279,3.7514887,10.299036,83.884026,-10.187985,3.8349955,10.016667,16.275673,-6.709797,4.477061,3.731387,1.379814,-2.3926218,0.8096592,-14.339801,27.536991,6.92145,-2.7178738,-41.0838,49.1513,15.709828,-13.499352,28
70,254,35.50469,19.782646,1.1349431,28.35319,153.25468,577.387,1020.32446,18.631062,71.61532,-8.728038,3.2486491,16.476213,69.625305,-10.015072,3.8548872,14.378842,75.90434,-10.072478,3.9186506,12.266637,83.07048,-10.0052595,3.9387684,10.199936,87.12881,-9.925685,3.9809837,9.859052,18.450312,-6.3364863,4.4629474,3.7402084,1.287495,-2.3436792,0.80063313,-14.43208,27.532558,6.807772,-2.5791702,-41.14423,49.61806,15.6806965,-13.164965,28
71,254,35.616978,19.782646,1.2467614,28.597466,153.25232,577.3237,1020.3722,18.584219,72.4493,-8.379624,3.4155955,16.42937,70.91041,-9.596079,4.062381,14.330405,77.4571,-9.648198,4.10709,12.213123,84.99083,-9.587278,4.101921,10.122421,90.04135,-9.527365,4.0790668,9.692367,20.558851,-5.967487,4.4320893,3.752455,1.2337112,-2.329876,0.7955344,-14.51622,27.429842,6.6875033,-2.4635038,-41.2099,50.49029,15.644362,-12.782592,28
72,254,35.729267,19.782646,1.3584908,28.844591,153.25148,577.2505,1020.41846,18.542063,73.20696,-8.006152,3.5980935,16.38867,72.09573,-9.140874,4.288518,14.288339,78.8891,-9.183664,4.305175,12.166162,86.75151,-9.1248865,4.2668624,10.057644,92.63885,-9.083327,4.1724305,9.520215,22.792198,-5.5868974,4.3893456,3.761867,1.1729432,-2.3128154,0.79278696,-14.59354,27.223326,6.560422,-2.3540065,-41.270237,50.906612,15.61049,-12.4250765,28
73,254,35.841557,19.782646,1.4487644,29.04713,153.23842,577.20386,1020.4184,18.508833,73.59395,-7.528459,3.7552807,16.363293,72.82291,-8.623491,4.3552322,14.26195,79.793,-8.667001,4.3838143,12.134912,87.89512,-8.617871,4.3624554,10.011588,94.33147,-8.573996,4.2955747,9.355646,24.892334,-5.19877,4.408628,3.7721171,1.1430618,-2.2898345,0.79790545,-14.657051,26.822283,6.434584,-2.2639315,-41.340405,51.780243,15.560407,-12.098208,28
74,254,35.953846,19.782646,1.5477207,29.271532,153.21437,577.15845,1020.4042,18.478739,73.88756,-7.0191016,3.8947136,16.342962,73.43962,-8.093547,4.3704376,14.240728,80.57234,-8.140362,4.4232383,12.108708,88.90717,-8.103453,4.4337964,9.973939,95.85132,-8.052864,4.4252343,9.184549,27.201797,-4.8002906,4.4497337,3.7779768,1.1247239,-2.2708056,0.8044958,-14.721127,26.368427,6.304388,-2.178602,-41.413563,52.73795,15.499817,-11.791374,28
75,254,36.066135,19.782646,1.6198548,29.44297,153.18994,577.084,1020.42456,18.45339,73.95669,-6.484889,3.9305308,16.331003,73.80378,-7.434566,4.347778,14.228022,81.08433,-7.4737954,4.431895,12.089824,89.665924,-7.4451885,4.4924836,9.979548,96.6918,-7.4212117,4.583478,9.026024,29.321632,-4.5156446,4.5823016,3.7728288,1.141824,-2.2473445,0.85604393,-14.778627,25.756714,6.15331,-2.0753267,-41.468143,53.06167,15.479609,-11.606748,28
76,254,36.178425,19.782646,1.669796,29.564884,153.16982,577.0069,1020.45154,18.428003,73.96832,-5.945103,3.9468052,16.319872,74.10061,-6.7384806,4.320078,14.216151,81.52337,-6.768575,4.436279,12.0716915,90.344444,-6.7481475,4.549821,9.9907255,97.35236,-6.7585135,4.746146,8.878547,31.13535,-4.267592,4.733345,3.7704368,1.1699499,-2.222794,0.9185416,-14.831334,25.129053,6.003088,-1.9689813,-41.520046,53.444992,15.473359,-11.428337,28
77,254,36.290714,19.782646,1.6516213,29.535019,153.14603,576.93945,1020.45746,18.388107,73.59271,-5.3411546,3.9383214,16.296032,73.92997,-5.8876333,4.297789,14.193541,81.41763,-5.9498158,4.428577,12.047785,90.34536,-5.9881506,4.5717106,9.986035,97.40749,-6.113567,4.8542137,8.806984,31.716791,-3.990462,4.858539,3.7662868,1.2200819,-2.209004,0.95497787,-14.883283,24.516832,5.854026,-1.8568426,-41.5676,53.345024,15.460703,-11.2307625,28
78,254,36.403004,19.782646,1.6191251,29.473936,153.11949,576.8733,1020.4602,18.343014,73.12608,-4.726542,3.9226906,16.26717,73.648865,-5.018328,4.274967,14.16634,81.18316,-5.1185246,4.418299,12.020455,90.18589,-5.2225385,4.5878634,9.974613,97.327805,-5.475062,4.9537444,8.749571,32.0485,-3.7087803,4.9675865,3.7604887,1.2753382,-2.1959972,0.99018115,-14.934817,23.908075,5.704184,-1.7448418,-41.61536,53.166435,15.443067,-11.026833,28
79,254,36.515293,19.782646,1.5227526,29.261616,153.1094,576.8182,1020.471,18.288223,72.08595,-4.200625,3.9175618,16.22273,72.59036,-4.5640492,4.320204,14.12356,80.03842,-4.6444106,4.455089,11.982332,88.90055,-4.7215896,4.612122,9.903045,96.293045,-4.904577,4.9742637,8.734843,30.96421,-3.3536637,4.98892,3.7358272,1.3517408,-2.1971202,1.0305325,-14.983063,23.370329,5.550918,-1.6362326,-41.674755,53.565105,15.387023,-10.798174,28
80,254,36.627583,19.782646,1.4056731,29.00071,153.10684,576.7594,1020.4876,18.227455,70.90724,-3.6186032,3.8628943,16.174479,71.40108,-4.169345,4.3737597,14.07714,78.75214,-4.219227,4.500172,11.942471,87.4374,-4.2500987,4.6420403,9.805939,95.24489,-4.3276424,5.005546,8.740933,29.415216,-2.9553206,5.0342336,3.6990263,1.4296533,-2.2136295,1.0674489,-15.034775,22.826624,5.4013567,-1.5199741,-41.733295,53.750683,15.306901,-10.622911,28
81,254,36.739872,19.782646,1.3278241,28.828606,153.12352,576.7009,1020.5446,18.201733,69.56978,-3.2714052,3.8845468,16.15093,69.86055,-3.715236,4.405192,14.054544,77.02904,-3.7609658,4.5173273,11.921989,85.48267,-3.7922535,4.6405163,9.777705,93.23425,-3.8681557,4.967003,8.6916895,28.74282,-2.7215335,4.941352,3.6450956,1.526604,-2.1988115,1.102776,-15.086722,22.293312,5.2625246,-1.4288985,-41.803368,54.688454,15.176634,-10.379496,28
82,254,36.85216,19.782646,1.2356908,28.62211,153.10677,576.616,1020.5698,18.173893,68.304146,-2.9774199,3.9923558,16.124586,68.346725,-3.1610518,4.4521947,14.029575,75.319336,-3.2136536,4.5491695,11.900558,83.51283,-3.2692304,4.651173,9.747934,91.349846,-3.4014351,4.9223166,8.638522,27.87722,-2.4735613,4.885352,3.5877993,1.60171,-2.228077,1.1322201,-15.103038,21.739315,5.1457176,-1.3153404,-41.84868,54.773838,15.063986,-10.275721,28
83,254,36.96445,19.782646,1.13261,28.398113,153.08218,576.56,1020.5474,18.175718,66.75184,-2.7177715,4.0969176,16.132158,66.451454,-2.8561373,4.519922,14.037377,73.18778,-2.901986,4.5974317,11.908093,81.10623,-2.9519565,4.6743608,9.759716,88.51079,-3.0698037,4.896248,8.65466,26.66043,-2.3582006,4.766733,3.548575,1.6933006,-2.2094123,1.1901723,-15.118106,21.165615,5.050101,-1.2738206,-41.906773,55.30123,14.985903,-10.035579,28
84,254,37.07674,19.782646,1.0350809,28.186094,153.10698,576.5044,1020.5917,18.178513,65.131836,-2.3868759,4.143789,16.135368,64.52856,-2.533117,4.5664372,14.041018,71.02869,-2.568385,4.6237426,11.912022,78.67897,-2.5994582,4.6728683,9.763679,85.81879,-2.6590657,4.838418,8.616795,25.826372,-2.1316032,4.6609316,3.477725,1.7449831,-2.2133305,1.2147572,-15.161472,20.638502,4.929812,-1.2060398,-41.957172,55.373585,14.873801,-9.874865,28
85,254,37.18903,19.782646,0.95374995,28.008347,153.07362,576.4289,1020.5421,18.205193,63.66136,-2.2360802,4.239365,16.168478,62.68328,-2.3434808,4.661548,14.073973,68.94469,-2.377651,4.7006555,11.944511,76.321266,-2.4092624,4.725081,9.79635,83.1146,-2.4696026,4.8399544,8.626257,24.842577,-2.1146035,4.5902486,3.4320092,1.8246726,-2.227289,1.3145283,-15.163215,19.950829,4.846487,-1.1904596,-42.00485,55.24181,14.856797,-9.668502,28
86,254,37.30132,19.782646,0.86229265,27.809072,153.06952,576.3771,1020.528,18.232197,62.14601,-2.040248,4.337692,16.199799,60.792892,-2.1260154,4.76016,14.105306,66.80769,-2.1575665,4.779917,11.975642,73.89702,-2.187772,4.778774,9.828258,80.3103,-2.2451766,4.843826,8.618253,23.857489,-2.0443144,4.516643,3.3794448,1.865249,-2.240382,1.4059533,-15.173045,19.385498,4.749417,-1.1734278,-42.056126,55.38961,14.797452,-9.493756,28
87,254,37.41361,19.782646,0.8287391,27.731861,153.03174,576.3088,1020.47516,18.274477,61.08823,-1.9526606,4.4548516,16.249435,59.410828,-2.0416942,4.873657,14.154509,65.24379,-2.0756035,4.8771043,12.023761,72.13564,-2.1105282,4.8533463,9.874042,78.32978,-2.1820762,4.8714533,8.6202965,23.360003,-2.1062067,4.4868503,3.3309362,1.9355251,-2.2427373,1.5076894,-15.177055,18.78849,4.668098,-1.1224809,-42.099518,55.00795,14.741651,-9.326474,28
88,254,37.525898,19.782646,0.79233146,27.64856,152.993,576.2416,1020.42035,18.316244,60.045624,-1.8741852,4.575343,16.29853,58.042862,-1.9593686,4.9851,14.203263,63.693615,-1.994635,4.971564,12.071723,70.3838,-2.0329425,4.924343,9.920452,76.338745,-2.1159105,4.8940697,8.621959,22.833418,-2.170854,4.4457707,3.2843733,1.9853286,-2.2351758,1.6113425,-15.176599,18.277628,4.5739617,-1.0674031,-42.139668,54.578907,14.686363,-9.171586,28
89,254,37.638187,19.782646,0.8335972,27.729307,153.00359,576.1968,1020.39514,18.372456,59.639534,-1.8652421,4.686427,16.357681,57.446476,-2.003807,5.1062264,14.261982,63.011303,-2.0441337,5.080228,12.130356,69.60746,-2.0896184,5.015051,9.977029,75.50504,-2.1929572,4.9488564,8.621564,23.081205,-2.2724292,4.441131,3.2294097,2.054155,-2.2449682,1.7389075,-15.19895,17.924221,4.541427,-0.99427855,-42.184616,54.328487,14.513398,-8.99611,28
90,254,37.750477,19.782646,0.87843406,27.817799,153.01459,576.15234,1020.371,18.429024,59.260853,-1.8578852,4.794992,16.41715,56.885006,-2.048254,5.224387,14.321004,62.36858,-2.093517,5.1864533,12.18927,68.876976,-2.1459734,5.1039577,10.033518,74.73536,-2.2691948,5.0028715,8.619566,23.377476,-2.3725204,4.437669,3.1739547,2.1222305,-2.2507677,1.8662984,-15.222423,17.579306,4.5080233,-0.9214217,-42.22979,54.050426,14.340524,-8.820227,28
91,254,37.862766,19.782646,0.9883402,28.047743,153.00876,576.1049,1020.34106,18.491737,59.48734,-1.9584057,4.888204,16.483006,57.045704,-2.181093,5.3203964,14.385982,62.538376,-2.2269104,5.282229,12.253514,69.07961,-2.279295,5.1963043,10.090593,75.17935,-2.4068978,5.083485,8.613601,24.41494,-2.4953845,4.4443007,3.111756,2.1879382,-2.1579642,2.0000877,-15.258591,17.505646,4.4567723,-0.8446778,-42.27612,52.556633,14.1771345,-8.676679,28
92,254,37.975056,19.782646,1.0977163,28.276596,153.00682,576.0564,1020.31665,18.554426,59.714752,-2.060433,4.981219,16.548885,57.207634,-2.315294,5.418362,14.450978,62.710068,-2.3615189,5.3804097,12.317725,69.285355,-2.4134934,5.291577,10.147653,75.626305,-2.544344,5.1681824,8.605567,25.46027,-2.6064222,4.4568844,3.0489407,2.2578173,-2.065989,2.1347728,-15.295164,17.440483,4.4089026,-0.7687017,-42.323708,51.117428,14.0048,-8.530426,28
93,254,38.087345,19.782646,1.2057899,28.508045,153.0569,576.0048,1020.3545,18.60739,60.44057,-2.2926295,5.061786,16.597147,57.965485,-2.7916594,5.6141024,14.499812,63.529335,-2.7463632,5.598206,12.367503,70.2129,-2.6690211,5.5234385,10.188023,77.02007,-2.6237786,5.405885,8.578926,26.728739,-2.636688,4.477136,2.9771752,2.3630471,-1.9718984,2.271119,-15.350243,17.611578,4.4184327,-0.6808347,-42.374825,50.3317,13.717115,-8.352266,28
94,254,38.199635,19.782646,1.3152878,28.744278,153.0987,575.96,1020.3768,18.65557,61.361526,-2.569317,5.140269,16.637257,58.954723,-3.3881028,5.834969,14.541066,64.59672,-3.2186382,5.846639,12.410698,71.410065,-2.9678583,5.7905126,10.221424,78.75673,-2.688153,5.6822505,8.561495,27.99854,-2.701687,4.477634,2.9051812,2.4608812,-1.871461,2.408296,-15.405449,17.83119,4.4322977,-0.5902407,-42.41975,49.40667,13.443767,-8.182748,28
95,254,38.311924,19.782646,1.3847293,28.891527,153.11015,575.928,1020.3857,18.60632,63.396214,-3.0929203,5.257931,16.576782,61.140087,-3.7996235,6.025449,14.489814,66.83278,-3.5542052,6.0456495,12.3822,73.43442,-3.1268346,6.00272,10.232985,80.219154,-2.6978211,5.954337,8.596688,28.394567,-2.6924226,4.6104975,2.844858,2.6032825,-1.7571918,2.5841038,-15.416618,18.149076,4.477796,-0.5483635,-42.465607,48.268284,13.237033,-8.060203,28
96,254,38.424213,19.782646,1.4208543,28.967215,153.14925,575.90375,1020.4557,18.425947,67.23076,-3.991149,5.404253,16.375782,65.3008,-4.194706,6.2122293,14.310528,71.0251,-3.8590698,6.231949,12.256442,76.98161,-3.11976,6.1934395,10.206899,82.02016,-2.4942417,6.2079973,8.661022,28.142496,-2.750249,4.642536,2.8131871,2.7156332,-1.6239556,2.7169034,-15.447725,18.508173,4.5286503,-0.4467412,-42.49736,47.541843,13.082737,-7.946425,28
97,254,38.536503,19.782646,1.4614877,29.055302,153.16074,575.8798,1020.4719,18.318869,69.87479,-4.6775765,5.5464425,16.249123,68.233795,-4.7169213,6.341279,14.192095,74.12015,-4.28369,6.442076,12.15505,80.12627,-3.358536,6.5622373,10.143573,84.80227,-2.4448097,6.6558166,8.767441,27.867908,-2.7006779,4.7181373,2.7692614,2.8811874,-1.53415,2.9474263,-15.458854,18.915133,4.6685133,-0.35930005,-42.515285,45.462265,12.926491,-7.90305,28
98,254,38.648792,19.782646,1.4033355,28.920656,153.16437,575.86066,1020.4933,18.077497,72.25832,-5.005275,5.634085,15.975206,71.01656,-5.2185836,6.5393834,13.944716,76.66622,-4.5392957,6.6103473,11.982373,81.11507,-3.419152,6.682485,10.142569,82.32719,-2.3757403,6.597658,8.840422,26.489296,-2.7555385,4.786037,2.754474,3.0122664,-1.4458014,3.1327188,-15.479579,19.388365,4.8156943,-0.25058734,-42.541573,44.67674,12.836762,-7.850535,28
